no,corpCode,corpName,modifyDate
16227,00488554,에이원건설,20170630
16228,00667744,노아인터내셔날,20170630
16229,00250049,한신스틸콘,20170630
16230,00217804,동보화학,20170630
16231,00532448,케이에이치이엔씨,20170630
16232,00585264,토비스레저개발,20170630
16233,00657376,금영테크,20170630
16234,00659453,에스앤더블유개발,20170630
16235,00119991,라인주택건설,20170630
16236,00232557,푸른건설,20170630
16237,00301176,광주곡자,20170630
16238,00301200,대한기업진흥,20170630
16239,00449351,한국에셋투자운용,20170630
16240,00614821,퀄맥스,20170630
16241,00607089,남광포리마,20170630
16242,00542296,동일통운,20170630
16243,00643258,시그마디앤아이,20170630
16244,00592477,디씨피,20170630
16245,00615796,유신산업,20170630
16246,00665490,아이시피,20170630
16247,00576266,센서밸리,20170630
16248,00185213,전일개발,20170630
16249,00669007,씨앤에스포리마,20170630
16250,00496191,피엔티,20170630
16251,00445212,리퀴드메탈테크놀로지스,20170630
16252,00655703,송강산업,20170630
16253,00526119,종남주택,20170630
16254,00668123,명문티디에스,20170630
16255,00483568,삼동지브이텍,20170630
16256,00492371,두양엔지니어링,20170630
16257,00672931,동양피에스씨,20170630
16258,00463078,제앤제이테크,20170630
16259,00615006,이노플러스,20170630
16260,00342702,신동방산업,20170630
16261,00562908,뉴랜드이십일,20170630
16262,00647120,미토,20170630
16263,00674230,토브산업개발,20170630
16264,00620460,이노메카텍,20170630
16265,00625641,모인로지스,20170630
16266,00662244,이노드시스템,20170630
16267,00603241,타운산업개발,20170630
16268,00455459,굿앤스마트,20170630
16269,00486608,씨아이인터내셔널,20170630
16270,00266208,프라임테크,20170630
16271,00671321,성휘산업,20170630
16272,00670474,용진유리공업,20170630
16273,00365208,제일레코드,20170630
16274,00605489,네오연세,20170630
16275,00623096,동해산업,20170630
16276,00527765,한국도시산업개발,20170630
16277,00568081,광일씨엔앰,20170630
16278,00445656,태경물산,20170630
16279,00611675,크레신전선,20170630
16280,00618128,동오프랜지,20170630
16281,00622130,효성종합건설,20170630
16282,00543426,원지금속,20170630
16283,00437231,한국키파,20170630
16284,00672144,셩암산업개발,20170630
16285,00163451,한주케미칼,20170630
16286,00569044,케이엠에스이엔씨,20170630
16287,00664172,명성인토피아,20170630
16288,00603685,아이투에스,20170630
16289,00656623,21세기프로젝트매니지먼트,20170630
16290,00671516,세일림,20170630
16291,00180476,삼부산업,20170630
16292,00572640,나노닉스,20170630
16293,00529833,코리아아피스,20170630
16294,00609272,가인피앤디,20170630
16295,00600712,그래피온테크놀로지즈코리아,20170630
16296,00121756,미디아트,20170630
16297,00676654,진영엔지니어링,20170630
16298,00536602,엔제이,20170630
16299,00606859,기원실업,20170630
16300,00675752,케이비엘아이앤에이치,20170630
16301,00299330,동성그린테크,20170630
16302,00352532,청우네이처,20170630
16303,00363431,에어코드,20170630
16304,00680426,피엠지케이,20170630
16305,00680471,동원산업,20170630
16306,00456078,남해레져,20170630
16307,00585361,솔로몬알앤씨,20170630
16308,00499374,삼주미다스그룹,20170630
16309,00677194,테슬라,20170630
16310,00485274,동일파텍,20170630
16311,00165316,혜성테이프공업,20170630
16312,00628657,티.엠코프레이션,20170630
16313,00678014,이노스페이스,20170630
16314,00639440,대명엔지니어링,20170630
16315,00639723,제주매직월드,20170630
16316,00528524,청민개발,20170630
16317,00230744,패션네트,20170630
16318,00617448,팍시안,20170630
16319,00427535,관악케이블TV방송,20170630
16320,00586254,용인하우스토리,20170630
16321,00620327,세아캐스텍,20170630
16322,00677200,지산메디칼,20170630
16323,00678634,이원토목,20170630
16324,00495846,한고을미래건설,20170630
16325,00536754,양지건설,20170630
16326,00536745,새록건설,20170630
16327,00581453,조방,20170630
16328,00575683,애경건설,20170630
16329,00482356,버디버디,20170630
16330,00116754,동아유조선,20170630
16331,00640516,에스.와이.엠.에스,20170630
16332,00571687,에스디,20170630
16333,00574578,핸들러월드,20170630
16334,00644637,와이케이앤씨,20170630
16335,00576929,시스템베이스,20170630
16336,00413949,한국공업,20170630
16337,00653574,세아산업,20170630
16338,00534710,진선주택개발,20170630
16339,00428826,카후나빌,20170630
16340,00630908,부원,20170630
16341,00617350,삼양보일러,20170630
16342,00678388,원더스페이스,20170630
16343,00614937,성우건설,20170630
16344,00590372,씨앤에스,20170630
16345,00589516,동일관광,20170630
16346,00639820,성민개발,20170630
16347,00687058,교하엔텍,20170630
16348,00257006,마사한덕,20170630
16349,00455787,다다물산,20170630
16350,00602163,스타개발,20170630
16351,00684307,올리브나인크리에이티브,20170630
16352,00621131,흥원주택,20170630
16353,00574055,진성주택,20170630
16354,00686004,에스엠아트컴퍼니,20170630
16355,00652548,큐엘용산,20170630
16356,00459093,골드윙,20170630
16357,00691802,호산산후웰빙센타,20170630
16358,00691811,소스락에너지,20170630
16359,00691750,홍보컴,20170630
16360,00691343,보람케메탈,20170630
16361,00690104,삼보건축설비,20170630
16362,00691787,동원디앤시,20170630
16363,00686590,에스엠마트,20170630
16364,00688260,경인산업,20170630
16365,00652469,큐엘관악,20170630
16366,00688862,유제티,20170630
16367,00581170,한성중공업,20170630
16368,00341545,아태위성산업,20170630
16369,00186568,크라운스낵,20170630
16370,00347080,엠앤디정보기술,20170630
16371,00695677,제이앤솔로몬파트너,20170630
16372,00759090,티이씨미디어,20170630
16373,00759115,티와이답십리유동화전문유한회사,20170630
16374,00494272,퍼스톱케미칼코리아,20170630
16375,00688419,둔산건설,20170630
16376,00694739,두산그룹상생유동화전문유한회사,20170630
16377,00511339,롯데대산유화,20170630
16378,00698160,이엠텔,20170630
16379,00680277,한국윌슨월튼,20170630
16380,00553894,경전산업,20170630
16381,00109684,대림보일러,20170630
16382,00345639,에스텍,20170630
16383,00692023,올포프로,20170630
16384,00695844,두산캐피탈제이차유동화전문유한회사,20170630
16385,00649748,수아제이차,20170630
16386,00649739,수아제일차,20170630
16387,00698081,쉘톤스포츠,20170630
16388,00387468,코리아21벤처캐피탈,20170630
16389,00695765,용진인베스트먼트,20170630
16390,00515061,HunterHallInvestmentManagement,20170630
16391,00611842,증산주택건설,20170630
16392,00753944,산은캐피탈제사차유동화전문유한회사,20170630
16393,00364768,디콘,20170630
16394,00711319,씨에이치프로퍼티즈,20170630
16395,00430344,우리엘비제사차유동화전문유한회사,20170630
16396,00694650,에스에이치씨이천팔유동화전문유한회사,20170630
16397,00426022,우리엘비제일차유동화전문유한회사,20170630
16398,00231424,토다건설,20170630
16399,00623494,스파크엔터테인먼트,20170630
16400,00696065,TAIFOOKSECURITIESCOMPANYLIMITED,20170630
16401,00696083,UOBKayHian(HongKong)Limited,20170630
16402,00648916,뉴제너레이션유동화전문유한회사,20170630
16403,00696038,베리타스엠,20170630
16404,00556420,한국위치정보,20170630
16405,00523097,피디엠파트너스,20170630
16406,00694544,오이코스피앤에이,20170630
16407,00695756,엘바이오,20170630
16408,00674896,성도크레인스,20170630
16409,00353683,코스모스피엘씨,20170630
16410,00252375,나노하이텍,20170630
16411,00260903,쓰리소프트,20170630
16412,00261461,트라이콤,20170630
16413,00265218,케이엔에스홀딩스,20170630
16414,00471989,지비에스,20170630
16415,00306986,피더블유제네틱스,20170630
16416,00598912,심명종합건설,20170630
16417,00598921,심정개발,20170630
16418,00481931,피셔리나,20170630
16419,00688817,화평건업,20170630
16420,00696515,에프에이에스티,20170630
16421,00608097,미르디앤아이,20170630
16422,00534118,건진기업,20170630
16423,00608079,미르에셋,20170630
16424,00223133,지스코,20170630
16425,00157034,상하,20170630
16426,00515405,아프로미디어,20170630
16427,00110024,대방기획,20170630
16428,00208505,에스비에스프로덕션,20170630
16429,00148878,포스콘,20170630
16430,00553380,경도화학,20170630
16431,00409566,태경유통,20170630
16432,00410137,현대상용엔진,20170630
16433,00411923,지호디지텍,20170630
16434,00414346,펜타원,20170630
16435,00415284,에스티엑스레이다시스,20170630
16436,00415354,셀론텍,20170630
16437,00415576,닷텍,20170630
16438,00419013,맥스소프트,20170630
16439,00419217,티테크,20170630
16440,00420152,오픈타운,20170630
16441,00421735,루트스,20170630
16442,00421780,부광,20170630
16443,00429366,두산타워,20170630
16444,00439637,원주투데이신문사,20170630
16445,00441641,원일시스템,20170630
16446,00376444,서린유통,20170630
16447,00595678,TRACERCAPITALMANAGEMENTL.P.,20170630
16448,00275437,맥스미디어코리아,20170630
16449,00277046,씨티앤컴,20170630
16450,00595003,윈드하이츠,20170630
16451,00439363,오렌지원유동화전문유한회사,20170630
16452,00441863,솔트론,20170630
16453,00447919,삼진아이앤씨,20170630
16454,00171399,한국베리안,20170630
16455,00599197,동삭메르디앙제일차유동화전문유한회사,20170630
16456,00601748,건양씨엔이,20170630
16457,00600624,서초아르누보유동화전문유한회사,20170630
16458,00600952,AKCGLOBALINC.,20170630
16459,00601809,WOORIINVESTMENT&SECURITIES(H.K.)LTD.,20170630
16460,00453530,아너스,20170630
16461,00260189,부일회계법인,20170630
16462,00427298,에듀티브이,20170630
16463,00316026,디앤씨테크,20170630
16464,00590770,한미투자금융,20170630
16465,00356644,엠텍반도체,20170630
16466,00604523,금화메디칼,20170630
16467,00604134,엔비시스템,20170630
16468,00453123,근형기업,20170630
16469,00603171,산천교역,20170630
16470,00553760,비엠소프트,20170630
16471,00569619,디스플레이글라스얼라이언스,20170630
16472,00603719,OrbisInvestmentManagementLimited,20170630
16473,00601386,"APISOFFSHORECAPITAL,LTD",20170630
16474,00532961,와이제이이앤씨,20170630
16475,00520142,지아고케미칼,20170630
16476,00576017,명동휘트니스,20170630
16477,00269861,유진사이언스,20170630
16478,00613071,삼양씨앤비,20170630
16479,00606372,화진정밀화학,20170630
16480,00431088,COREVESTPARTNERSLP,20170630
16481,00163266,한일합섬,20170630
16482,00457411,이노서울제일차유동화전문유한회사,20170630
16483,00615440,세림종합건설,20170630
16484,00375922,포넷,20170630
16485,00542694,디에스건설,20170630
16486,00620840,신창실업,20170630
16487,00617183,삼원씨엠,20170630
16488,00366863,코포산업,20170630
16489,00279275,동원텔레콤,20170630
16490,00563846,창설,20170630
16491,00595605,서면제일차하우스토리,20170630
16492,00577326,유피판넬공업,20170630
16493,00570581,비엔텍,20170630
16494,00494795,우인플래닝,20170630
16495,00486839,태라더디벨로퍼,20170630
16496,00415992,현대알앤씨건설,20170630
16497,00624031,동방토건,20170630
16498,00490382,더원,20170630
16499,00430955,주코개발,20170630
16500,00358314,송림건설,20170630
16501,00465386,이룸개발,20170630
16502,00562591,휘닉스아프로,20170630
16503,00609519,밀레트론,20170630
16504,00575629,선한에이드,20170630
16505,00482976,나프,20170630
16506,00370495,우주앤터프라이즈,20170630
16507,00479769,애니솔루션,20170630
16508,00580311,필하임플러스,20170630
16509,00162902,한일교역,20170630
16510,00489289,이코넥스개발,20170630
16511,00524643,오렌지이앤씨,20170630
16512,00249751,신세기오일,20170630
16513,00502669,한국대화주택개발,20170630
16514,00305695,세니콘,20170630
16515,00605762,동방조선,20170630
16516,00622051,보보스,20170630
16517,00623254,프리머스목포7,20170630
16518,00456412,실리콘세븐,20170630
16519,00589163,예작디앤씨,20170630
16520,00417219,일번가,20170630
16521,00592495,동성아름다운도시,20170630
16522,00469106,케이엘인베스트먼트제사차유동화전문유한회사,20170630
16523,00512888,관광뱅크,20170630
16524,00629771,명진디앤시,20170630
16525,00450551,지성종합건설,20170630
16526,00490799,금성유리,20170630
16527,00630175,성창제일차유동화전문유한회사,20170630
16528,00498764,트리니티캐피탈어드바이저스,20170630
16529,00630713,하나에너지,20170630
16530,00630731,LOMBARDODIERDARIERHENTSCHSELECTIVE,20170630
16531,00630892,가디언네트웍스,20170630
16532,00390462,FIDELITYSOUTHEASTASIAFUND,20170630
16533,00597384,에스티더블유홀딩스,20170630
16534,00477594,커즈와일,20170630
16535,00628213,폼가드,20170630
16536,00535667,블루윌홀딩스,20170630
16537,00629188,케이비제구차유동화전문유한회사,20170630
16538,00631907,원주청암제일차,20170630
16539,00484655,대창건설산업,20170630
16540,00627250,한국카리엠,20170630
16541,00608547,경일건업,20170630
16542,00628064,다우리엔터테인먼트,20170630
16543,00641931,아이에이프,20170630
16544,00584450,"CorevestNewFrontierPartners,L.P.",20170630
16545,00637488,티와이제오차유동화전문유한회사,20170630
16546,00637673,BalyasnyAssetManagementL.P.,20170630
16547,00365040,한국엠엔에이,20170630
16548,00641597,라이온하트타이탄마스터펀드,20170630
16549,00591502,칸서스제구차,20170630
16550,00638797,대주계전,20170630
16551,00328492,바이오엔텍,20170630
16552,00637682,송도국제해양도시개발,20170630
16553,00638609,브이엠모터스,20170630
16554,00641506,백강디앤씨,20170630
16555,00638584,라인산업개발,20170630
16556,00640066,투엠씨엔디,20170630
16557,00536763,대원인더스트리,20170630
16558,00637895,"Ruane,Cunniff&GoldfarbLLC",20170630
16559,00597694,대림프라코,20170630
16560,00637655,솔트웍스씨엔에프,20170630
16561,00637600,중소기업제십육차유동화전문,20170630
16562,00640561,태영실업,20170630
16563,00640455,오이디,20170630
16564,00609537,농업회사법인선운산복분자주흥진,20170630
16565,00660510,와이드칩스,20170630
16566,00598806,일양식품,20170630
16567,00606178,인고트,20170630
16568,00619011,에이스전자기술,20170630
16569,00563660,여행박사,20170630
16570,00594402,대륙주택,20170630
16571,00604648,케이지엠아이,20170630
16572,00655730,이니투스,20170630
16573,00151252,에스와이,20170630
16574,00556350,이볼루션매스터펀드리미티드에스피씨클래스엠셰어즈,20170630
16575,00653404,한일렌탈,20170630
16576,00648563,신세기,20170630
16577,00648323,어뉴텍코리아,20170630
16578,00507813,씨티씨,20170630
16579,00578848,서범개발,20170630
16580,00608565,코레일엔지니어링,20170630
16581,00389563,엘에스에프코리아식스유동화전문유한회사,20170630
16582,00657914,세인이엔지,20170630
16583,00257255,신흥통상,20170630
16584,00522265,광장개발,20170630
16585,00257051,유씨아이콜스,20170630
16586,00666611,상지종합건설,20170630
16587,00625322,엠에프테크,20170630
16588,00530680,드림주택건설,20170630
16589,00599799,케스코조경,20170630
16590,00451037,이피에이,20170630
16591,00659231,서원기공,20170630
16592,00588191,스카이,20170630
16593,00471077,형제종합건설,20170630
16594,00443339,그린건설,20170630
16595,00519535,이연패션,20170630
16596,00486972,신평건설,20170630
16597,00603861,기신산기,20170630
16598,00658922,예강건설,20170630
16599,00660282,문학수첩,20170630
16600,00615343,한주피앤비,20170630
16601,00569637,경남디앤시,20170630
16602,00539797,부림구매,20170630
16603,00520115,참빛건설,20170630
16604,00472182,지오빌드,20170630
16605,00496605,제이에스개발,20170630
16606,00638520,봉천중앙시장,20170630
16607,00234883,바론즈인터내셔널,20170630
16608,00534941,엠원크레디트,20170630
16609,00659718,우아미,20170630
16610,00667063,동화건설,20170630
16611,00113793,에스앤티브레이크,20170630
16612,00442279,동보엠텍,20170630
16613,00529550,디.케이.에스,20170630
16614,00559490,에스에이치마린,20170630
16615,00368728,신화팜,20170630
16616,00290773,동진산업,20170630
16617,00487430,엔비테크,20170630
16618,00523413,포커스,20170630
16619,00666046,프로로지스천안,20170630
16620,00549545,유승,20170630
16621,00476197,성부,20170630
16622,00491910,새서울기아,20170630
16623,00219893,대경중포장공업,20170630
16624,00558127,동일카자흐스탄유동화,20170630
16625,00655420,유경산업,20170630
16626,00670049,성제해운,20170630
16627,00510817,에스브이케이하우징,20170630
16628,00655402,성환종합건설,20170630
16629,00671808,씨에스월,20170630
16630,00407896,티브로드수원방송,20170630
16631,00504852,티브로드강서방송,20170630
16632,00638681,공덕컨설팅,20170630
16633,00470801,한국특수지상사,20170630
16634,00572817,더씨티건설,20170630
16635,00459543,미래홈이엔씨,20170630
16636,00496748,대송,20170630
16637,00640206,건이개발,20170630
16638,00674887,동림종합건설,20170630
16639,00658843,협신석유,20170630
16640,00495156,샘터인베스트,20170630
16641,00209568,태양화성,20170630
16642,00617493,디엠아이시스템즈,20170630
16643,00661810,늘푸른디앤씨,20170630
16644,00676043,라자건설,20170630
16645,00445090,미래이.앤.씨,20170630
16646,00493112,가현건설,20170630
16647,00517786,휴이넘,20170630
16648,00527039,대교베텔스만,20170630
16649,00450056,나우타건설,20170630
16650,00657039,대양산업개발,20170630
16651,00125558,삼립인쇄,20170630
16652,00614627,미래지원,20170630
16653,00531971,감로건설,20170630
16654,00565048,삼우플랜트,20170630
16655,00571386,유리버,20170630
16656,00536107,성우미크론,20170630
16657,00629443,이휴먼디엔씨,20170630
16658,00625173,천우건영,20170630
16659,00676186,녹주맥반석,20170630
16660,00583497,대명테크,20170630
16661,00591256,피엠엔디,20170630
16662,00216124,동서울케이블TV,20170630
16663,00570925,스튜디오이쩜영,20170630
16664,00617031,조은하우징,20170630
16665,00622228,신성엠피텍,20170630
16666,00454539,피에이치와이,20170630
16667,00414498,나노테크닉스,20170630
16668,00663234,스타패스,20170630
16669,00677389,대성일렉트로닉스,20170630
16670,00491062,진산에이디,20170630
16671,00670465,지에이치빌리지,20170630
16672,00648776,한국몰드,20170630
16673,00673107,동보정밀강관,20170630
16674,00525554,성림목재산업,20170630
16675,00532828,헤라개발,20170630
16676,00662688,해마지산업개발,20170630
16677,00491293,제일산업개발,20170630
16678,00239286,근대화유통,20170630
16679,00575814,대보테크,20170630
16680,00614098,중천산업개발,20170630
16681,00579786,한생건설,20170630
16682,00408071,삼광컴퓨터,20170630
16683,00574277,라빌레트,20170630
16684,00662943,기림세미텍,20170630
16685,00521752,동일애드컴,20170630
16686,00674601,한국자산개발,20170630
16687,00454177,토마토디엔씨,20170630
16688,00675169,동원양말,20170630
16689,00567569,중앙건설,20170630
16690,00523486,대성하이테크전자,20170630
16691,00224992,영풍디엔씨,20170630
16692,00655217,지산에이앤디,20170630
16693,00246365,네오텔레콤,20170630
16694,00493945,청옥,20170630
16695,00639246,광성몰드,20170630
16696,00640109,두리건설,20170630
16697,00358156,부일머트리얼공업,20170630
16698,00449281,청원엘앤시,20170630
16699,00509802,종합비철금속,20170630
16700,00675284,문앤실버씨앤디,20170630
16701,00680824,씨앤크루즈,20170630
16702,00522946,햄펙스,20170630
16703,00688941,광림선퍼니쳐,20170630
16704,00684024,유성피앤씨,20170630
16705,00376806,서진,20170630
16706,00684477,금융감독원,20170630
16707,00685999,펠리츠파트너스,20170630
16708,00685528,신성글로벌,20170630
16709,00577609,아시아신용정보,20170630
16710,00626996,케이티아이디씨,20170630
16711,00686961,충남창업투자,20170630
16712,00687067,엔에스에이치,20170630
16713,00687094,코르드발레홀딩스,20170630
16714,00687119,디에이치링크,20170630
16715,00687128,뮤직온인터내셔널제일차유동화전문유한회사,20170630
16716,00355627,씨앤앰마포케이블티브이,20170630
16717,00681221,대림쏠라,20170630
16718,00657048,웨딩팰리스,20170630
16719,00161994,한셋투자자문,20170630
16720,00666277,동춘하이빌제일차,20170630
16721,00459589,코크렙제3호CR리츠,20170630
16722,00509468,신원씨엔씨,20170630
16723,00624624,빌딩가치,20170630
16724,00475949,덕화산업,20170630
16725,00273156,"AramcoOverseasCompany,B.V",20170630
16726,00697745,제이아이비,20170630
16727,00761378,한남더힐제일차유동화전문유한회사,20170630
16728,00230850,타이코레이켐,20170630
16729,00264839,아이비진,20170630
16730,00695826,신한제팔차유동화전문유한회사,20170630
16731,00629285,엔돌핀에프앤비,20170630
16732,00696807,케이티랜드,20170630
16733,00301325,에스더블유피신우전자,20170630
16734,00435224,마이다스커버드콜주식형펀드,20170630
16735,00696445,우리캐피탈오토제칠차유동화전문유한회사,20170630
16736,00708014,마이다스액티브주식형투자회사,20170630
16737,00708023,마이다스블루칩배당30채권혼합형투자회사,20170630
16738,00532022,체이스코리아비앤알,20170630
16739,00622583,텔슨,20170630
16740,00737414,시스돔,20170630
16741,00646130,"OSSFCAPITALSDN,BHD",20170630
16742,00390897,쓰리메이저유동화전문유한회사,20170630
16743,00547282,베스트티와이,20170630
16744,00413055,카이네스,20170630
16745,00621788,메사플러스,20170630
16746,00696269,풍화제일차유동화전문유한회사,20170630
16747,00462325,울트라제일차유동화전문유한회사,20170630
16748,00696418,CreditSuisseGroupAG,20170630
16749,00697000,보라주은기술,20170630
16750,00695552,ContinentalAutomotiveGmbH,20170630
16751,00695899,에스엔씨조선해양,20170630
16752,00276065,한스텝,20170630
16753,00555494,라비스타,20170630
16754,00619552,이범,20170630
16755,00182270,세진직물,20170630
16756,00697107,백령농업협동조합,20170630
16757,00588854,이안씨티,20170630
16758,00605355,포리스버그인베스트먼트,20170630
16759,00698036,이드존제삼차,20170630
16760,00705974,나무엑터스,20170630
16761,00612452,명현디아이시,20170630
16762,00696296,남이산업,20170630
16763,00692412,탐스미디어,20170630
16764,00692494,프레스라인,20170630
16765,00622112,벅스컴애드,20170630
16766,00692485,와이즈벨,20170630
16767,00692467,투엔티투엔티,20170630
16768,00692458,더블유브랜드커넥션,20170630
16769,00349671,빅쓰리유동화전문유한회사,20170630
16770,00565400,현진개발,20170630
16771,00652362,예당에너지,20170630
16772,00610250,장헌산업,20170630
16773,00523723,가나원,20170630
16774,00570466,한국호안산업,20170630
16775,00156655,한국공영,20170630
16776,00440059,와이비엠러닝시스템즈,20170630
16777,00565640,신세계에이앤디,20170630
16778,00511603,유진앤컴퍼니,20170630
16779,00613451,스페이스드림,20170630
16780,00648925,아시아중공업,20170630
16781,00660699,루트디앤엠,20170630
16782,00570864,한경리츠,20170630
16783,00625784,클럽디아뜨,20170630
16784,00453521,두국건설,20170630
16785,00767354,앤알솔루션,20170630
16786,00659596,동호철강공업,20170630
16787,00657297,한솔칼라팩,20170630
16788,00758028,피에쓰에쓰텍,20170630
16789,00668390,대우지티엘,20170630
16790,00619996,서준,20170630
16791,00661555,행복디앤씨,20170630
16792,00527914,제인실업,20170630
16793,00492645,에스비비젼,20170630
16794,00449528,레텍커뮤니케이션스,20170630
16795,00449801,제일캐피탈그룹,20170630
16796,00457952,휴이트,20170630
16797,00464101,나코인터랙티브,20170630
16798,00474418,학원티브이,20170630
16799,00480260,빨랑,20170630
16800,00486617,선우해운,20170630
16801,00489410,엑사텔레콤,20170630
16802,00490586,한얼,20170630
16803,00594101,비바패밀리제일차유동화전문유한회사,20170630
16804,00595225,케이비제팔차유동화전문유한회사,20170630
16805,00596428,칼제삼차유동화전문유한회사,20170630
16806,00595924,큐피에스,20170630
16807,00417972,엠드림,20170630
16808,00595155,"GSOnepiaInstitutional,L.L.C.",20170630
16809,00594943,허스키인젝션몰딩시스템스코리아,20170630
16810,00277480,트라넷,20170630
16811,00277851,뉴콤씨스템,20170630
16812,00278212,제이에스정보통신,20170630
16813,00278717,디지털월드,20170630
16814,00280712,이지통신,20170630
16815,00415789,삼화프로덕션,20170630
16816,00273554,유성글로벌,20170630
16817,00601243,제이씨텍,20170630
16818,00106997,엔케이엔터프라이즈,20170630
16819,00601225,NewtonInvestmentManagementLimited,20170630
16820,00398765,씨씨엘커뮤니케이션,20170630
16821,00599364,트루프렌드제사차유동화전문유한회사,20170630
16822,00263007,오세오닷컴,20170630
16823,00554680,SPARXInternational(HongKong)Limited,20170630
16824,00448352,월드YJD,20170630
16825,00582902,소슬씨앤디,20170630
16826,00511092,타워오토모티브코리아,20170630
16827,00601650,디엔비엔오알뱅크에이에스에이,20170630
16828,00553946,어콜레이드,20170630
16829,00471679,AvonlaKoreaIHoldingsS.A.R.L,20170630
16830,00526289,오에스티,20170630
16831,00592024,범어동대주피오레제일차,20170630
16832,00246903,대진강업,20170630
16833,00606433,"CanvasCapitalManagement,L.P.",20170630
16834,00546919,엠플레이게임즈,20170630
16835,00482231,반도유통,20170630
16836,00487810,한화상역,20170630
16837,00579005,이엔에이치건설,20170630
16838,00608981,유강에스알,20170630
16839,00390718,호도투어,20170630
16840,00543888,세모알엔디,20170630
16841,00577070,에스에이치건설,20170630
16842,00489836,케이에스건영,20170630
16843,00524795,동국특수유리,20170630
16844,00604657,애니렌트카,20170630
16845,00568276,리치개발,20170630
16846,00619419,한진산업,20170630
16847,00566588,신한주택,20170630
16848,00451046,하나코비,20170630
16849,00572862,한양자원,20170630
16850,00472544,바스코,20170630
16851,00568416,하늘솔기,20170630
16852,00155726,풍원제화공업,20170630
16853,00287779,한중씨아이티,20170630
16854,00490683,누리산업개발,20170630
16855,00571119,믹이엔씨,20170630
16856,00541950,베루오토모티브,20170630
16857,00604666,우리씨엘엔유동화전문유한회사,20170630
16858,00482480,르네상스동신,20170630
16859,00530811,세양문화,20170630
16860,00410058,예성종합건설,20170630
16861,00577803,비앤큐코리아,20170630
16862,00576965,코리아티타늄,20170630
16863,00578477,소프트픽셀,20170630
16864,00527437,모아건설,20170630
16865,00480932,유민건설,20170630
16866,00622954,푸른환경재활용공사,20170630
16867,00626181,용구처인더블파크,20170630
16868,00577575,미디어쿼터스,20170630
16869,00437365,쿠어스텍코리아,20170630
16870,00523264,글로벌로지스틱스,20170630
16871,00573144,정진엔터프라이즈,20170630
16872,00485034,하이브종합건설,20170630
16873,00451189,나인에스솔루션,20170630
16874,00305075,아스텍인베스트먼트,20170630
16875,00245807,정우제약,20170630
16876,00322443,탑시스템,20170630
16877,00227962,우연,20170630
16878,00208116,태광,20170630
16879,00413073,코보스톤건설,20170630
16880,00409159,토방앤컨포스,20170630
16881,00538105,TheNorthwesternMutualLifeInsuranceCo,20170630
16882,00628240,중외제약제사차유동화전문유한회사,20170630
16883,00554699,인텔캐피탈(케이만)코퍼레이션,20170630
16884,00627931,외환제십오차유동화전문유한회사,20170630
16885,00627977,농협중앙회제십삼차유동화전문유한회사,20170630
16886,00630290,WALLSENDHOLDINGSLIMITED,20170630
16887,00630829,광명농업협동조합,20170630
16888,00509282,서주하우징,20170630
16889,00454645,리오에셋,20170630
16890,00551674,베스트윙씨앤디,20170630
16891,00576406,인터엠미디어,20170630
16892,00627764,대우캐피탈오토제삼십팔차유동화전문유한회사,20170630
16893,00628718,더블씨앤씨,20170630
16894,00511010,포아이십일,20170630
16895,00574365,안웅,20170630
16896,00497932,비엔디씨,20170630
16897,00476966,오션씨티,20170630
16898,00632225,양평프론티어제일차,20170630
16899,00166689,씨앤효성금속,20170630
16900,00511038,태우산업,20170630
16901,00643647,기경인베스트먼트,20170630
16902,00644655,선유제일차,20170630
16903,00643072,뉴젝스,20170630
16904,00644008,친환경산업,20170630
16905,00644983,피이아이리치사모기업인수증권투자회사오호,20170630
16906,00645751,피엠지바이오파밍,20170630
16907,00599036,대우캐피탈오토제삼십오차유동화전문유한회사,20170630
16908,00644840,메트로힐,20170630
16909,00644479,케이비제십차유동화전문유한회사,20170630
16910,00507956,케이비제삼차유동화전문유한회사,20170630
16911,00643276,오씨엘솔루션,20170630
16912,00642286,아드라스티앤디,20170630
16913,00641515,엠닥스,20170630
16914,00642569,헵시바,20170630
16915,00585228,드림페어웨이,20170630
16916,00630962,에덴밸리제이차,20170630
16917,00645487,로앤비,20170630
16918,00370343,코스모레포츠,20170630
16919,00594527,우도전자,20170630
16920,00593962,어울림제칠차,20170630
16921,00542454,유비컴,20170630
16922,00643540,에스앤티솔루션,20170630
16923,00643665,도렴프로스타,20170630
16924,00458669,아폴로유동화전문유한회사,20170630
16925,00503613,머큐리유동화전문유한회사,20170630
16926,00649173,동부복합물류,20170630
16927,00653741,씨앤훼리,20170630
16928,00508098,기은오차유동화전문유한회사,20170630
16929,00566481,디아너스,20170630
16930,00654829,경남철강,20170630
16931,00657394,뉴텍,20170630
16932,00424440,세신약품,20170630
16933,00558066,뇌호흡교육,20170630
16934,00570484,선향건설,20170630
16935,00563679,금탑엔지니어링,20170630
16936,00610171,에콜그린,20170630
16937,00225821,삼일공영,20170630
16938,00554705,티브로드,20170630
16939,00560292,씨앤마케팅서비스,20170630
16940,00366164,아이티센네트웍스,20170630
16941,00641542,대일인터내셔널,20170630
16942,00655970,블루윈크,20170630
16943,00656474,한류우드에이엠,20170630
16944,00551771,청천디앤씨,20170630
16945,00609281,가하티에스,20170630
16946,00413985,인택종합건설,20170630
16947,00645502,비티캠,20170630
